id_donante,antiguedad_meses,monto_promedio,canal_captacion,interes_causa,contactos_anuales,abandono
3429,42,14.21,Evento,Animales,0,0
3430,29,39.64,Email,Ambiente,0,0
3431,31,15.6,Calle,Humanitaria,12,1
3432,44,27.96,,Humanitaria,9,0
3433,43,1965.11,Email,Ambiente,2,0
3434,36,39.94,Redes Sociales,Humanitaria,7,0
3435,19,35.82,Email,Humanitaria,0,0
3436,6,26.43,Evento,Ambiente,9,0
3437,25,36.91,,Animales,12,0
3438,31,15.08,Evento,Humanitaria,3,0
3439,9,29.21,Calle,Humanitaria,8,0
3440,20,19.45,Redes Sociales,Humanitaria,3,0
3441,10,40.25,Calle,Humanitaria,9,0
3442,37,33.74,Calle,Ambiente,7,0
3443,27,36.5,Referido,Animales,6,0
3444,13,24.47,Email,Animales,2,0
3445,41,37.45,Calle,Niñez,6,0
3446,2,18.83,Evento,Humanitaria,6,1
3447,50,20.26,Redes Sociales,Humanitaria,9,0
3448,21,28.25,Redes Sociales,Niñez,2,0
3449,33,20.65,Redes Sociales,Animales,1,0
3450,24,37.1,Evento,Salud,8,0
3451,53,25.27,Redes Sociales,Salud,0,0
3452,44,19.19,Email,Animales,6,0
3453,42,17.9,Calle,Humanitaria,3,0
3454,34,36.97,Evento,Salud,1,0
3455,60,5.44,Calle,Ambiente,1,1
3456,9,19.89,Redes Sociales,Ambiente,7,0
3457,2,44.03,Calle,Niñez,6,1
3458,55,26.56,Calle,Animales,11,0
3459,56,37.16,Calle,Animales,6,1
3460,30,34.27,Calle,Salud,4,0
3461,22,28.09,Email,Humanitaria,9,0
3462,46,13.41,Email,Animales,7,0
3463,11,16.74,Calle,Salud,1,0
3464,55,16.57,Calle,Salud,1,1
3465,43,34.82,Calle,Animales,4,0
3466,17,36.7,Redes Sociales,Salud,0,0
3467,36,21.21,Evento,Niñez,5,1
3468,13,29.21,Redes Sociales,Niñez,3,1
3469,7,30.08,Calle,Animales,5,0
3470,16,30.78,Calle,Humanitaria,6,0
3471,33,22.38,Redes Sociales,Niñez,12,0
3472,45,46.38,Email,Niñez,2,0
3473,1,36.78,Email,Animales,10,1
3474,11,30.73,Referido,Ambiente,12,0
3475,6,24.81,Calle,Salud,7,0
3476,20,21.66,Email,Niñez,6,1
3477,35,33.98,Redes Sociales,Ambiente,12,0
3478,44,25.26,Referido,Humanitaria,0,1
3479,37,31.34,Redes Sociales,Ambiente,5,0
3480,41,11.01,Referido,Animales,6,1
3481,26,24.7,Redes Sociales,Humanitaria,10,0
3482,58,28.91,Email,Humanitaria,3,0
3483,12,39.68,Email,Ambiente,1,0
3484,30,20.78,Redes Sociales,Animales,9,0
3485,28,15.14,Calle,Niñez,8,0
3486,27,34.45,Email,Ambiente,6,0
3487,42,29.36,Calle,Niñez,0,0
3488,19,12.78,Email,Ambiente,7,0
3489,5,13.28,Calle,Niñez,2,0
3490,58,23.53,Evento,Ambiente,3,0
3491,5,29.16,Redes Sociales,Humanitaria,11,0
3492,41,43.89,Redes Sociales,Salud,4,1
3493,27,19.19,Referido,Humanitaria,0,0
3494,28,35.39,,Niñez,5,1
3495,26,10.39,Calle,Animales,9,0
3496,27,33.61,Calle,Humanitaria,5,0
3497,52,45.07,Calle,Salud,1,0
3498,49,31.42,Email,Niñez,10,0
3499,42,23.32,Email,Humanitaria,9,0
3500,21,42.33,Calle,Ambiente,5,0
3501,1,33.49,Email,Animales,7,0
3502,54,31.54,Referido,Niñez,5,0
3503,28,19.82,Calle,Humanitaria,3,0
3504,48,33.64,,Niñez,3,0
3505,58,23.15,Redes Sociales,Ambiente,8,0
3506,58,33.11,Redes Sociales,Salud,5,0
3507,15,30.49,Email,Humanitaria,7,1
3508,55,40.84,Calle,Niñez,7,0
3509,17,24.24,Email,Niñez,6,1
3510,26,28.51,Email,Niñez,2,0
3511,20,37.98,Redes Sociales,Salud,9,1
3512,25,27.64,Email,Niñez,0,0
3513,13,29.78,Calle,Animales,4,0
3514,33,25.93,,Animales,12,0
3515,25,28.36,Calle,Niñez,9,0
3516,8,36.71,Email,Animales,9,0
3517,5,48.36,Redes Sociales,Humanitaria,1,1
3518,6,13.21,Calle,Animales,11,0
3519,23,17.35,Referido,Niñez,9,0
3520,52,28.59,Referido,Ambiente,12,1
3521,30,30.5,Referido,Humanitaria,1,1
3522,14,27.82,Redes Sociales,Salud,6,0
3523,54,24.47,Redes Sociales,Niñez,10,1
3524,23,17.68,Evento,Salud,12,0
3525,11,23.89,Email,Ambiente,2,0
3526,31,38.17,Redes Sociales,Salud,12,0
3527,6,30.93,,Niñez,7,0
3528,11,36.76,Email,Niñez,8,0
3529,13,17.97,Redes Sociales,Ambiente,12,0
3530,12,44.44,Email,Niñez,7,0
3531,54,24.38,Referido,Ambiente,5,0
3532,2,34.75,Email,Ambiente,4,0
3533,53,28.75,Redes Sociales,Niñez,2,0
3534,35,24.6,Redes Sociales,Animales,2,0
3535,55,34.33,Referido,Ambiente,6,0
3536,36,36.01,Email,Niñez,12,0
3537,17,56.88,Referido,Animales,4,1
3538,28,36.39,Redes Sociales,Ambiente,11,1
3539,28,36.24,Referido,Animales,5,0
3540,22,41.45,Referido,Humanitaria,5,0
3541,38,35.32,Referido,Humanitaria,8,1
3542,7,29.61,Referido,Animales,0,0
3543,15,33.26,Email,Ambiente,7,0
3544,32,38.55,Calle,Niñez,9,0
3545,11,43.91,Redes Sociales,Salud,12,0
3546,24,14.89,Calle,Niñez,12,0
3547,3,11.1,Redes Sociales,Salud,4,0
3548,30,43.48,Calle,Salud,12,0
3549,6,22.03,Calle,Ambiente,5,0
3550,58,13.42,Redes Sociales,Animales,5,1
3551,2,12.48,Evento,Niñez,0,0
3552,14,48.02,Redes Sociales,Animales,2,0
3553,41,38.78,Email,Humanitaria,11,0
3554,18,22.05,Email,Ambiente,5,0
3555,51,22.46,Redes Sociales,Ambiente,10,0
3556,44,30.55,,Humanitaria,10,0
3557,31,38.59,Calle,Niñez,8,0
3558,13,27.06,Redes Sociales,Humanitaria,5,0
3559,26,22.14,Redes Sociales,Niñez,11,0
3560,44,41.35,Calle,Salud,12,1
3561,12,29.74,Referido,Ambiente,5,1
3562,18,28.08,Referido,Niñez,0,0
3563,9,35.92,Redes Sociales,Animales,8,1
3564,49,8.64,Redes Sociales,Animales,3,0
3565,21,34.74,Calle,Ambiente,1,1
3566,48,34.11,Redes Sociales,Humanitaria,0,0
3567,49,16.21,Redes Sociales,Humanitaria,2,0
3568,53,10.59,Redes Sociales,Niñez,2,0
3569,56,24.36,Email,Humanitaria,4,1
3570,40,31.83,Email,Ambiente,0,0
3571,43,32.85,Calle,Niñez,6,0
3572,24,47.04,Email,Salud,12,1
3573,34,31.83,Evento,Humanitaria,0,0
3574,8,16.01,Calle,Humanitaria,3,0
3575,44,27.49,Redes Sociales,Niñez,5,0
3576,53,17.01,Calle,Animales,0,1
3577,33,28.21,Email,Humanitaria,6,1
3578,23,44.09,Calle,Ambiente,9,1
3579,13,34.59,Evento,Humanitaria,6,0
3580,54,22.79,Calle,Salud,2,0
3581,53,35.92,,Humanitaria,3,0
3582,49,22.22,Email,Animales,5,0
3583,14,7.63,Calle,Humanitaria,10,0
3584,14,17.67,Calle,Niñez,6,0
3585,16,34.58,Calle,Humanitaria,12,1
3586,49,37.72,Calle,Animales,3,1
3587,38,47.18,Redes Sociales,Niñez,9,0
3588,58,33.41,Referido,Ambiente,10,0
3589,60,43.47,Redes Sociales,Niñez,8,0
3590,39,36.3,Referido,Salud,8,0
3591,26,39.37,Email,Niñez,8,0
3592,26,41.02,Email,Ambiente,11,0
3593,1,34.87,Calle,Humanitaria,9,1
3594,32,40.75,Calle,Niñez,5,0
3595,57,23.01,Redes Sociales,Niñez,1,0
3596,15,5.73,Referido,Niñez,1,1
3597,52,36.51,Redes Sociales,Niñez,10,0
3598,21,33.75,Calle,Ambiente,3,0
3599,18,21.25,Redes Sociales,Animales,8,1
3600,30,17.38,Redes Sociales,Animales,2,0
3601,60,31.31,Calle,Niñez,5,1
3602,58,37.17,Redes Sociales,Ambiente,1,0
3603,13,35.2,Referido,Ambiente,0,0
3604,24,19.8,Evento,Niñez,11,1
3605,30,22.05,Redes Sociales,Salud,4,0
3606,2,36.69,Calle,Niñez,7,1
3607,19,30.73,Redes Sociales,Salud,9,0
3608,47,40.6,Redes Sociales,Niñez,9,0
3609,44,26.77,Referido,Salud,1,0
3610,47,37.4,Redes Sociales,Salud,9,1
3611,25,29.6,Email,Niñez,8,1
3612,50,22.77,Redes Sociales,Salud,11,0
3613,14,39.28,Redes Sociales,Humanitaria,7,0
3614,6,20.07,Referido,Animales,2,1
3615,12,30.74,Evento,Ambiente,0,0
3616,20,31.77,Redes Sociales,Salud,3,0
3617,23,28.8,Evento,Salud,7,0
3618,30,39.91,Redes Sociales,Ambiente,2,0
3619,30,35.73,Email,Salud,9,0
3620,38,34.53,Evento,Ambiente,11,0
3621,58,30.68,Referido,Niñez,1,1
3622,30,48.56,Email,Humanitaria,6,0
3623,41,44.65,Calle,Humanitaria,3,1
3624,30,39.19,Email,Animales,5,0
3625,57,37.55,,Salud,4,0
3626,58,23.98,Email,Animales,1,0
3627,36,29.51,Redes Sociales,Niñez,9,1
3628,49,36.36,Referido,Humanitaria,1,0
3629,34,40.52,Calle,Niñez,8,0
3630,16,38.92,Evento,Niñez,10,0
3631,24,35.81,Calle,Salud,9,0
3632,14,50.01,Referido,Niñez,1,0
3633,26,28.64,Redes Sociales,Humanitaria,7,0
3634,8,40.13,Redes Sociales,Animales,7,1
3635,14,38.91,Referido,Humanitaria,0,0
3636,31,34.44,Referido,Salud,0,0
3637,2,34.81,Email,Humanitaria,12,1
3638,48,34.6,Referido,Ambiente,3,0
3639,4,22.92,Email,Animales,1,1
3640,1,34.01,Referido,Ambiente,11,0
3641,55,37.48,Redes Sociales,Ambiente,0,1
3642,20,33.22,Redes Sociales,Salud,8,0
3643,59,11.58,,Niñez,12,0
3644,14,14.14,Calle,Ambiente,2,0
3645,40,21.82,Redes Sociales,Humanitaria,0,0
3646,25,28.88,Evento,Niñez,1,0
3647,60,22.35,Email,Humanitaria,7,1
3648,25,36.46,Calle,Humanitaria,4,0
3649,3,41.92,Calle,Niñez,10,1
3650,5,43.34,Calle,Niñez,6,0
3651,38,33.37,Redes Sociales,Humanitaria,5,0
3652,54,40.84,Evento,Salud,12,0
3653,26,24.37,Evento,Animales,0,0
3654,40,28.48,Redes Sociales,Animales,5,0
3655,38,18.33,Referido,Salud,10,1
3656,38,42.07,Calle,Niñez,6,0
3657,4,49.66,Email,Humanitaria,3,0
3658,7,26.51,Email,Animales,7,0
3659,30,8.3,Redes Sociales,Humanitaria,7,1
3660,30,20.45,Referido,Salud,6,1
3661,56,23.5,Calle,Humanitaria,10,0
3662,19,16.74,Email,Salud,1,0
3663,39,19.7,Redes Sociales,Niñez,5,0
3664,35,32.05,Referido,Salud,5,0
3665,40,36.6,Calle,Salud,11,0
3666,33,9.36,Redes Sociales,Animales,11,0
3667,33,24.68,Redes Sociales,Humanitaria,6,1
3668,14,30.38,Referido,Animales,5,0
3669,38,19.33,Referido,Ambiente,1,0
3670,10,32.36,Evento,Salud,7,0
3671,57,28.82,Calle,Ambiente,3,0
3672,28,25.51,Evento,Animales,8,1
3673,14,21.36,Referido,Humanitaria,7,0
3674,36,32.73,Redes Sociales,Animales,2,0
3675,38,22.37,Email,Humanitaria,2,0
3676,16,12.67,Redes Sociales,Humanitaria,7,0
3677,60,30.22,Evento,Niñez,1,1
3678,21,17.61,Redes Sociales,Salud,8,0
3679,28,13.54,Redes Sociales,Animales,3,1
3680,33,31.3,Calle,Humanitaria,5,0
3681,6,28.37,Redes Sociales,Animales,2,0
3682,41,21.34,Email,Animales,2,1
3683,15,32.29,Redes Sociales,Humanitaria,2,0
3684,44,34.24,Evento,Ambiente,10,0
3685,3,32.4,Evento,Salud,12,0
3686,43,32.04,Redes Sociales,Salud,9,0
3687,47,13.95,Redes Sociales,Niñez,11,1
3688,35,42.93,Calle,Niñez,11,1
3689,14,35.57,Calle,Niñez,1,1
3690,2,20.49,Calle,Salud,7,1
3691,29,29.88,Calle,Ambiente,8,0
3692,4,31.78,Calle,Salud,7,0
3693,26,29.61,Redes Sociales,Salud,9,0
3694,51,47.93,Calle,Salud,2,0
3695,12,10.55,Email,Salud,6,0
3696,2,15.24,Calle,Ambiente,10,1
3697,17,7.01,Referido,Niñez,9,1
3698,35,30.8,Evento,Animales,1,0
3699,10,35.44,Referido,Niñez,3,0
3700,48,33.62,Referido,Niñez,11,0
3701,22,27.11,Calle,Animales,12,0
3702,41,34.07,Email,Salud,12,0
3703,43,27.04,Redes Sociales,Ambiente,5,0
3704,21,37.41,Redes Sociales,Ambiente,10,1
3705,15,41.07,Referido,Niñez,4,0
3706,35,20.69,Email,Animales,12,0
3707,48,27.12,Redes Sociales,Humanitaria,8,0
3708,21,28.74,Redes Sociales,Salud,9,0
3709,21,44.25,Redes Sociales,Niñez,3,0
3710,21,21.87,,Ambiente,4,1
3711,60,40.98,Referido,Animales,3,1
3712,44,15.34,Calle,Animales,12,0
3713,32,42.44,Evento,Niñez,7,1
3714,55,38.52,Evento,Humanitaria,12,0
3715,5,28.44,Redes Sociales,Ambiente,7,1
3716,39,39.17,Redes Sociales,Niñez,2,0
3717,9,24.99,Calle,Humanitaria,0,0
3718,53,20.77,Email,Animales,5,0
3719,18,47.06,Email,Salud,1,1
3720,21,24.59,Redes Sociales,Ambiente,1,0
3721,8,36.77,Email,Ambiente,2,0
3722,44,41.09,,Humanitaria,7,0
3723,52,38.06,Referido,Niñez,2,0
3724,34,35.99,Calle,Animales,6,0
3725,10,36.8,Evento,Humanitaria,9,0
3726,51,40.57,Evento,Salud,9,0
3727,41,33.18,Redes Sociales,Salud,8,0
3728,57,29.6,Redes Sociales,Salud,12,0
3729,24,16.31,Redes Sociales,Humanitaria,7,0
3730,40,33.18,Calle,Animales,0,0
3731,24,40.28,Referido,Ambiente,6,0
3732,56,18.99,Calle,Niñez,6,0
3733,32,27.71,,Ambiente,7,0
3734,56,34.25,Email,Animales,9,0
3735,33,45.12,Email,Ambiente,4,0
3736,38,18.41,Referido,Humanitaria,9,0
3737,44,37.93,Email,Salud,8,0
3738,57,26.42,Calle,Animales,8,0
3739,56,23.26,Email,Animales,7,0
3740,51,20.82,Redes Sociales,Ambiente,5,0
3741,59,23.44,Evento,Humanitaria,5,0
3742,49,34.99,,Ambiente,0,0
3743,34,27.72,Redes Sociales,Ambiente,12,0
3744,11,37.14,Redes Sociales,Animales,5,1
3745,31,18.78,Calle,Ambiente,3,0
3746,18,36.97,Referido,Salud,3,0
3747,23,34.34,Calle,Ambiente,1,0
3748,60,14.92,Redes Sociales,Salud,12,0
3749,22,45.06,Email,Animales,10,0
3750,43,33.4,Calle,Humanitaria,3,0
3751,18,37.65,Evento,Salud,4,0
3752,40,41.56,Referido,Humanitaria,12,1
3753,47,39.68,Redes Sociales,Humanitaria,11,0
3754,41,28.74,Evento,Salud,4,0
3755,47,37.25,Email,Animales,4,0
3756,39,11.9,Redes Sociales,Niñez,3,0
3757,20,33.94,Calle,Humanitaria,0,0
3758,13,47.32,Email,Humanitaria,9,0
3759,45,23.05,Referido,Animales,7,0
3760,1,39.15,Redes Sociales,Animales,2,1
3761,52,47.73,Redes Sociales,Ambiente,1,0
3762,4,36.89,Redes Sociales,Animales,8,0
3763,24,40.25,Calle,Humanitaria,6,0
3764,36,14.31,Calle,Salud,8,1
3765,36,20.65,Redes Sociales,Niñez,12,1
3766,45,44.3,Email,Ambiente,1,0
3767,2,39.6,Calle,Salud,8,0
3768,28,34.96,Redes Sociales,Niñez,9,0
3769,26,27.35,,Niñez,8,0
3770,23,32.85,Referido,Niñez,10,0
3771,15,47.38,Redes Sociales,Salud,8,0
3772,36,28.98,Redes Sociales,Ambiente,9,0
3773,27,36.99,Email,Ambiente,12,0
3774,6,36.73,Calle,Niñez,9,0
3775,35,23.34,Calle,Salud,3,0
3776,39,24.11,Calle,Niñez,9,0
3777,38,45.27,Redes Sociales,Animales,2,0
3778,35,35.7,Redes Sociales,Ambiente,5,0
3779,36,23.2,Calle,Humanitaria,2,0
3780,10,26.89,Redes Sociales,Niñez,10,0
3781,30,20.14,Redes Sociales,Animales,8,1
3782,53,40.67,Email,Ambiente,2,0
3783,41,27.48,Email,Salud,1,0
3784,38,27.62,Referido,Ambiente,7,0
3785,29,38.41,Email,Salud,5,1
3786,52,13.21,Redes Sociales,Salud,7,0
3787,59,29.63,Email,Niñez,12,0
3788,43,29.89,Redes Sociales,Niñez,6,0
3789,39,27.14,Email,Ambiente,2,1
3790,50,24.5,Email,Animales,7,0
3791,4,22.9,Referido,Ambiente,9,0
3792,5,32.82,,Humanitaria,0,0
3793,4,19.9,Calle,Salud,0,0
3794,36,31.61,Redes Sociales,Salud,12,0
3795,59,24.47,Calle,Niñez,12,0
3796,45,25.14,Calle,Animales,9,0
3797,16,31.97,Redes Sociales,Niñez,12,0
3798,25,25.02,Calle,Humanitaria,7,0
3799,14,42.67,Email,Ambiente,12,0
3800,11,28.6,Redes Sociales,Ambiente,8,0
3801,29,40.47,Referido,Animales,9,0
3802,34,22.38,Email,Niñez,5,0
3803,22,22.16,Email,Niñez,4,0
3804,14,13.37,Email,Humanitaria,1,0
3805,56,25.08,Calle,Ambiente,10,1
3806,24,27.67,Email,Niñez,8,1
3807,59,30.77,Referido,Animales,5,0
3808,39,36.97,Redes Sociales,Ambiente,7,0
3809,26,36.25,Calle,Humanitaria,8,1
3810,43,41.36,Referido,Animales,8,0
3811,36,21.13,Redes Sociales,Salud,7,0
3812,39,30.31,Calle,Humanitaria,11,0
3813,16,20.0,Referido,Animales,9,0
3814,58,34.14,Redes Sociales,Niñez,7,1
3815,38,48.04,Calle,Salud,2,1
3816,59,18.04,Referido,Humanitaria,12,0
3817,32,36.88,Calle,Niñez,2,0
3818,6,40.49,Redes Sociales,Salud,1,0
3819,34,21.07,Redes Sociales,Ambiente,0,0
3820,56,34.36,Evento,Niñez,3,0
3821,8,26.4,Email,Animales,1,1
3822,30,28.79,Redes Sociales,Humanitaria,1,0
3823,27,26.07,Calle,Salud,12,0
3824,7,27.75,Redes Sociales,Niñez,10,0
3825,27,41.56,Evento,Ambiente,10,1
3826,25,29.21,Email,Humanitaria,4,0
3827,56,23.98,Referido,Humanitaria,3,0
3828,46,30.69,Redes Sociales,Niñez,0,0
3829,41,8.78,Calle,Ambiente,8,1
3830,15,21.83,Redes Sociales,Salud,3,0
3831,25,42.49,Calle,Niñez,4,1
3832,22,28.55,Referido,Salud,6,0
3833,18,25.22,Redes Sociales,Humanitaria,1,0
3834,12,31.73,Redes Sociales,Salud,7,1
3835,23,37.37,Evento,Ambiente,10,0
3836,51,43.29,Email,Animales,1,0
3837,45,25.49,Email,Ambiente,10,0
3838,39,25.72,Redes Sociales,Salud,9,1
3839,25,27.77,Referido,Niñez,4,0
3840,10,40.29,Evento,Humanitaria,12,0
3841,30,30.57,Evento,Animales,11,0
3842,10,51.66,Referido,Niñez,1,0
3843,34,28.39,Email,Niñez,1,0
3844,46,47.63,Email,Ambiente,3,0
3845,13,21.07,Calle,Salud,3,0
3846,54,16.1,Evento,Ambiente,12,0
3847,29,28.99,Referido,Salud,7,1
3848,38,41.39,Redes Sociales,Ambiente,12,1
3849,41,25.23,Calle,Niñez,5,0
3850,45,23.83,Evento,Humanitaria,9,0
3851,9,40.25,Referido,Salud,7,0
3852,13,37.05,Redes Sociales,Animales,12,1
3853,37,22.08,Redes Sociales,Animales,6,0
3854,14,21.49,Email,Niñez,12,1
3855,37,38.29,Redes Sociales,Ambiente,9,0
3856,9,13.68,Calle,Ambiente,3,0
3857,8,40.8,Redes Sociales,Niñez,1,0
3858,39,36.92,Redes Sociales,Animales,8,0
3859,40,7.19,Redes Sociales,Animales,1,0
3860,54,30.16,Redes Sociales,Ambiente,0,0
3861,3,10.21,Email,Salud,7,0
3862,55,17.95,Redes Sociales,Humanitaria,9,0
3863,56,24.97,Email,Salud,8,0
3864,47,17.32,Calle,Animales,0,0
3865,40,52.18,Calle,Salud,6,0
3866,33,38.64,Calle,Humanitaria,1,1
3867,32,43.67,Calle,Salud,5,0
3868,7,28.6,Referido,Salud,12,0
3869,19,30.3,,Salud,10,0
3870,34,45.81,Evento,Salud,4,0
3871,14,34.34,Email,Niñez,0,0
3872,50,36.12,Email,Animales,1,1
3873,47,20.89,Email,Humanitaria,1,0
3874,46,20.84,Calle,Animales,9,0
3875,56,32.61,Referido,Niñez,9,0
3876,57,33.73,Calle,Niñez,5,0
3877,19,20.03,Calle,Niñez,10,1
3878,51,33.58,Redes Sociales,Niñez,11,0
3879,54,17.78,Calle,Salud,0,0
3880,59,30.14,Redes Sociales,Animales,10,0
3881,26,15.63,Evento,Ambiente,12,0
3882,17,43.28,Email,Humanitaria,3,0
3883,54,26.89,Redes Sociales,Niñez,11,0
3884,28,23.06,Redes Sociales,Animales,9,0
3885,19,18.54,Redes Sociales,Niñez,10,0
3886,27,17.58,Email,Niñez,4,1
3887,48,34.36,Calle,Niñez,1,0
3888,52,40.04,,Niñez,1,0
3889,57,39.04,Email,Niñez,6,0
3890,19,43.97,Email,Humanitaria,6,0
3891,33,47.48,Evento,Animales,5,0
3892,51,39.58,,Niñez,0,0
3893,7,24.97,Referido,Niñez,11,1
3894,29,31.69,Referido,Niñez,12,1
3895,55,7.43,Redes Sociales,Niñez,11,1
3896,43,36.38,Email,Salud,2,0
3897,5,31.49,Calle,Salud,8,0
3898,30,45.95,Redes Sociales,Ambiente,9,1
3899,49,22.57,Calle,Niñez,0,0
3900,43,35.16,Redes Sociales,Ambiente,1,0
3901,56,19.97,Redes Sociales,Humanitaria,7,0
3902,58,28.9,Referido,Ambiente,6,0
3903,8,13.65,Redes Sociales,Animales,8,0
3904,42,43.56,Calle,Salud,9,1
3905,12,40.53,Calle,Salud,11,0
3906,42,25.27,Redes Sociales,Niñez,11,0
3907,13,32.62,Email,Niñez,3,0
3908,26,30.38,Redes Sociales,Humanitaria,3,0
3909,18,23.88,Evento,Humanitaria,6,0
3910,42,31.23,Evento,Animales,0,0
3911,51,25.57,Redes Sociales,Niñez,9,0
3912,52,39.8,Redes Sociales,Niñez,11,0
3913,49,27.89,Referido,Humanitaria,8,0
3914,20,53.91,Email,Humanitaria,1,0
3915,16,29.22,Redes Sociales,Humanitaria,0,0
3916,37,31.13,Referido,Salud,6,0
3917,3,35.28,Referido,Ambiente,5,0
3918,27,38.37,Email,Ambiente,11,0
3919,15,30.78,Calle,Niñez,2,0
3920,58,35.06,Evento,Salud,0,0
3921,34,31.83,Evento,Humanitaria,11,0
3922,45,22.21,Referido,Niñez,4,0
3923,22,19.52,Email,Salud,9,0
3924,40,36.99,Redes Sociales,Animales,3,0
3925,23,45.17,Evento,Salud,4,1
3926,59,13.69,Email,Niñez,0,0
3927,49,15.65,Email,Ambiente,0,0
3928,4,15.56,Email,Humanitaria,4,0
3929,51,37.75,Referido,Animales,5,0
3930,54,38.59,Evento,Salud,4,0
3931,57,20.24,Calle,Niñez,1,0
3932,41,52.06,Referido,Niñez,8,0
3933,23,26.15,,Humanitaria,4,0
3934,47,44.36,Calle,Niñez,10,0
3935,60,38.09,Referido,Niñez,10,0
3936,9,20.42,Redes Sociales,Humanitaria,4,0
3937,24,25.82,Referido,Animales,9,0
3938,21,21.28,Calle,Ambiente,8,0
3939,41,16.56,Email,Ambiente,2,0
3940,46,27.47,Redes Sociales,Salud,4,0
3941,55,18.01,Redes Sociales,Animales,12,0
3942,53,28.25,Calle,Salud,11,0
3943,16,49.33,Redes Sociales,Ambiente,4,0
3944,56,36.97,Referido,Humanitaria,1,0
3945,55,24.43,Referido,Niñez,10,1
3946,25,23.61,,Ambiente,3,1
3947,26,25.99,Calle,Animales,10,1
3948,49,50.71,Calle,Ambiente,10,0
3949,45,19.12,Evento,Animales,1,1
3950,9,29.98,Email,Animales,4,0
3951,15,34.65,Email,Animales,9,0
3952,39,42.15,,Salud,12,1
3953,33,26.67,Referido,Humanitaria,11,1
3954,1,20.37,Calle,Ambiente,1,1
3955,5,32.9,Email,Humanitaria,9,1
3956,56,43.15,Referido,Niñez,8,0
3957,9,27.27,Referido,Ambiente,9,0
3958,44,21.61,Email,Humanitaria,5,0
3959,6,31.1,Redes Sociales,Humanitaria,7,1
3960,28,13.76,Email,Niñez,8,0
3961,45,27.81,Redes Sociales,Animales,12,1
3962,26,41.78,Evento,Ambiente,7,0
3963,28,38.75,Evento,Ambiente,4,0
3964,40,28.56,Email,Niñez,4,0
3965,15,46.59,Email,Animales,5,0
3966,6,49.1,Referido,Ambiente,0,0
3967,27,36.64,Referido,Ambiente,12,0
3968,38,15.32,Calle,Ambiente,10,0
3969,4,11.2,Email,Animales,7,0
3970,11,43.83,Calle,Niñez,1,0
3971,21,32.45,Evento,Ambiente,5,0
3972,30,46.36,Redes Sociales,Humanitaria,8,0
3973,18,16.61,Referido,Animales,12,0
3974,35,28.39,Referido,Salud,2,1
3975,3,40.29,Evento,Niñez,1,1
3976,12,22.7,Redes Sociales,Humanitaria,9,0
3977,27,40.15,Email,Ambiente,4,0
3978,53,28.77,Redes Sociales,Salud,10,0
3979,30,30.28,Referido,Niñez,8,0
3980,21,18.16,Email,Animales,5,0
3981,38,32.51,Calle,Salud,7,0
3982,21,51.93,Redes Sociales,Salud,7,0
3983,60,33.88,Referido,Humanitaria,6,0
3984,38,22.08,Email,Niñez,4,0
3985,40,43.96,Calle,Humanitaria,1,1
3986,15,22.38,Email,Humanitaria,9,0
3987,18,47.21,Redes Sociales,Ambiente,9,0
3988,52,17.25,Calle,Animales,4,0
3989,29,32.73,Referido,Salud,11,0
3990,48,45.26,Email,Niñez,6,0
3991,38,21.33,Redes Sociales,Animales,11,0
3992,60,30.83,Email,Animales,11,0
3993,21,41.57,Calle,Niñez,6,0
3994,17,7.44,Evento,Animales,10,0
3995,41,39.27,Redes Sociales,Ambiente,12,0
3996,51,29.12,Email,Animales,1,0
3997,18,44.42,Redes Sociales,Ambiente,6,0
3998,57,21.73,Evento,Salud,5,0
3999,55,16.13,Redes Sociales,Salud,6,0
4000,37,24.57,Email,Humanitaria,10,0
4001,60,24.36,Referido,Ambiente,7,0
4002,38,27.94,Referido,Salud,3,1
4003,12,25.31,Redes Sociales,Animales,0,0
4004,11,9.92,Calle,Niñez,7,1
4005,48,29.05,Calle,Niñez,7,0
4006,52,32.32,Email,Ambiente,2,0
4007,49,28.07,Email,Humanitaria,2,1
4008,20,32.87,Redes Sociales,Animales,4,0
4009,9,30.85,Referido,Ambiente,2,0
4010,1,16.18,Redes Sociales,Niñez,4,0
4011,58,26.99,Calle,Ambiente,7,1
4012,3,31.14,Redes Sociales,Animales,0,0
4013,21,27.63,Evento,Salud,1,0
4014,23,15.07,Evento,Animales,1,0
4015,9,42.23,Calle,Salud,11,1
4016,54,20.28,Evento,Salud,3,0
4017,19,17.58,Referido,Salud,8,1
4018,45,30.41,Calle,Ambiente,1,1
4019,55,26.84,Redes Sociales,Niñez,11,0
4020,46,36.01,Referido,Ambiente,10,0
4021,52,38.73,Redes Sociales,Niñez,12,0
4022,19,37.21,Calle,Animales,11,0
4023,23,29.98,Referido,Humanitaria,8,0
4024,27,35.53,Evento,Animales,6,0
4025,27,14.4,Redes Sociales,Ambiente,9,0
4026,39,40.94,,Ambiente,7,1
4027,36,25.95,Email,Niñez,0,0
4028,12,49.7,Calle,Ambiente,12,0
4029,55,41.25,Referido,Salud,4,0
4030,27,28.03,Calle,Ambiente,8,0
4031,46,30.21,Redes Sociales,Niñez,11,0
4032,34,41.84,Calle,Niñez,3,0
4033,33,7.4,Referido,Salud,1,0
4034,28,28.4,Redes Sociales,Niñez,5,0
