id_donante,abandono,probabilidad_abandono,riesgo_categoria,antiguedad_meses,monto_promedio
3811,0,0.01,Bajo,36,21.13
3812,0,0.04,Bajo,39,30.31
3813,0,0.02,Bajo,16,20.0
3814,1,0.71,Alto,58,34.14
3815,1,0.63,Medio,38,48.04
3816,0,0.18,Bajo,59,18.04
3817,0,0.25,Bajo,32,36.88
3818,0,0.11,Bajo,6,40.49
3819,0,0.36,Bajo,34,21.07
3820,0,0.11,Bajo,56,34.36
3821,1,0.75,Alto,8,26.4
3822,0,0.23,Bajo,30,28.79
3823,0,0.01,Bajo,27,26.07
3824,0,0.13,Bajo,7,27.75
3825,1,0.06,Bajo,27,41.56
3826,0,0.24,Bajo,25,29.21
3827,0,0.17,Bajo,56,23.98
3828,0,0.17,Bajo,46,30.69
3829,1,0.79,Alto,41,8.78
3830,0,0.04,Bajo,15,21.83
3831,1,0.68,Medio,25,42.49
3832,0,0.12,Bajo,22,28.55
3833,0,0.11,Bajo,18,25.22
3834,1,0.23,Bajo,12,31.73
3835,0,0.03,Bajo,23,37.37
3836,0,0.05,Bajo,51,43.29
3837,0,0.06,Bajo,45,25.49
3838,1,0.73,Alto,39,25.72
3839,0,0.15,Bajo,25,27.77
3840,0,0.01,Bajo,10,40.29
3841,0,0.11,Bajo,30,30.57
3842,0,0.08,Bajo,10,51.66
3843,0,0.04,Bajo,34,28.39
3844,0,0.04624768946395564,Bajo,46,47.63
3845,0,0.08,Bajo,13,21.07
3846,0,0.14,Bajo,54,16.1
3847,1,0.65,Medio,29,28.99
3848,1,0.3262476894639556,Bajo,38,41.39
3849,0,0.08,Bajo,41,25.23
3850,0,0.03,Bajo,45,23.83
3851,0,0.07,Bajo,9,40.25
3852,1,0.63,Medio,13,37.05
3853,0,0.07,Bajo,37,22.08
3854,1,0.29,Bajo,14,21.49
3855,0,0.016247689463955637,Bajo,37,38.29
3856,0,0.11,Bajo,9,13.68
3857,0,0.11,Bajo,8,40.8
3858,0,0.12,Bajo,39,36.92
3859,0,0.15,Bajo,40,7.19
3860,0,0.04,Bajo,54,30.16
3861,0,0.02,Bajo,3,10.21
3862,0,0.07,Bajo,55,17.95
3863,0,0.12,Bajo,56,24.97
3864,0,0.63,Medio,47,17.32
3865,0,0.08,Bajo,40,52.18
3866,1,0.77,Alto,33,38.64
3867,0,0.15,Bajo,32,43.67
3868,0,0.1,Bajo,7,28.6
3869,0,0.36,Bajo,19,30.3
3870,0,0.21,Bajo,34,45.81
3871,0,0.02,Bajo,14,34.34
3872,1,0.05,Bajo,50,36.12
3873,0,0.26,Bajo,47,20.89
3874,0,0.09,Bajo,46,20.84
3875,0,0.08,Bajo,56,32.61
3876,0,0.13,Bajo,57,33.73
3877,1,0.59,Medio,19,20.03
3878,0,0.1,Bajo,51,33.58
3879,0,0.11,Bajo,54,17.78
3880,0,0.04,Bajo,59,30.14
3881,0,0.08,Bajo,26,15.63
3882,0,0.11,Bajo,17,43.28
3883,0,0.0,,54,26.89
3884,0,0.03,Bajo,28,23.06
3885,0,0.31,Bajo,19,18.54
3886,1,0.69,Medio,27,17.58
3887,0,0.01,Bajo,48,34.36
3888,0,0.05,Bajo,52,40.04
3889,0,0.08,Bajo,57,39.04
3890,0,0.02,Bajo,19,43.97
3891,0,0.04,Bajo,33,47.48
3892,0,0.06,Bajo,51,39.58
3893,1,0.32,Bajo,7,24.97
3894,1,0.74,Alto,29,31.69
3895,1,0.45,Medio,55,7.43
3896,0,0.0,,43,36.38
3897,0,0.05,Bajo,5,31.49
3898,1,0.08624768946395564,Bajo,30,45.95
3899,0,0.08,Bajo,49,22.57
3900,0,0.04,Bajo,43,35.16
3901,0,0.12,Bajo,56,19.97
3902,0,0.08,Bajo,58,28.9
3903,0,0.12,Bajo,8,13.65
3904,1,0.72,Alto,42,43.56
3905,0,0.56,Medio,12,40.53
3906,0,0.01,Bajo,42,25.27
3907,0,0.04,Bajo,13,32.62
3908,0,0.07,Bajo,26,30.38
3909,0,0.07,Bajo,18,23.88
3910,0,0.06,Bajo,42,31.23
3911,0,0.1,Bajo,51,25.57
3912,0,0.14,Bajo,52,39.8
3913,0,0.19,Bajo,49,27.89
3914,0,0.1,Bajo,20,53.91
3915,0,0.14,Bajo,16,29.22
3916,0,0.13,Bajo,37,31.13
3917,0,0.21,Bajo,3,35.28
3918,0,0.06624768946395564,Bajo,27,38.37
3919,0,0.09,Bajo,15,30.78
3920,0,0.18,Bajo,58,35.06
3921,0,0.01,Bajo,34,31.83
3922,0,0.06,Bajo,45,22.21
3923,0,0.19,Bajo,22,19.52
3924,0,0.12,Bajo,40,36.99
3925,1,0.27,Bajo,23,45.17
3926,0,0.07,Bajo,59,13.69
3927,0,0.05,Bajo,49,15.65
3928,0,0.05,Bajo,4,15.56
3929,0,0.03,Bajo,51,37.75
3930,0,0.04,Bajo,54,38.59
3931,0,0.35,Bajo,57,20.24
3932,0,0.0,,41,52.06
3933,0,0.16,Bajo,23,26.15
3934,0,0.07,Bajo,47,44.36
3935,0,0.07,Bajo,60,38.09
3936,0,0.17,Bajo,9,20.42
3937,0,0.03,Bajo,24,25.82
3938,0,0.06,Bajo,21,21.28
3939,0,0.52,Medio,41,16.56
3940,0,0.18,Bajo,46,27.47
3941,0,0.08,Bajo,55,18.01
3942,0,0.03,Bajo,53,28.25
3943,0,0.09624768946395562,Bajo,16,49.33
3944,0,0.04,Bajo,56,36.97
3945,1,0.67,Medio,55,24.43
3946,1,0.59,Medio,25,23.61
3947,1,0.09,Bajo,26,25.99
3948,0,0.06,Bajo,49,50.71
3949,1,0.65,Medio,45,19.12
3950,0,0.12,Bajo,9,29.98
3951,0,0.14,Bajo,15,34.65
3952,1,0.14,Bajo,39,42.15
3953,1,0.9,Alto,33,26.67
3954,1,0.71,Alto,1,20.37
3955,1,0.69,Medio,5,32.9
3956,0,0.08,Bajo,56,43.15
3957,0,0.01,Bajo,9,27.27
3958,0,0.11,Bajo,44,21.61
3959,1,0.64,Medio,6,31.1
3960,0,0.1,Bajo,28,13.76
3961,1,0.76,Alto,45,27.81
3962,0,0.09,Bajo,26,41.78
3963,0,0.01,Bajo,28,38.75
3964,0,0.01,Bajo,40,28.56
3965,0,0.18,Bajo,15,46.59
3966,0,0.37,Bajo,6,49.1
3967,0,0.06,Bajo,27,36.64
3968,0,0.09,Bajo,38,15.32
3969,0,0.04,Bajo,4,11.2
3970,0,0.14,Bajo,11,43.83
3971,0,0.03,Bajo,21,32.45
3972,0,0.06,Bajo,30,46.36
3973,0,0.17,Bajo,18,16.61
3974,1,0.12,Bajo,35,28.39
3975,1,0.11,Bajo,3,40.29
3976,0,0.07,Bajo,12,22.7
3977,0,0.15624768946395562,Bajo,27,40.15
3978,0,0.51,Medio,53,28.77
3979,0,0.08,Bajo,30,30.28
3980,0,0.03,Bajo,21,18.16
3981,0,0.11,Bajo,38,32.51
3982,0,0.06,Bajo,21,51.93
3983,0,0.09,Bajo,60,33.88
3984,0,0.07,Bajo,38,22.08
3985,1,0.7,Medio,40,43.96
3986,0,0.16,Bajo,15,22.38
3987,0,0.03624768946395564,Bajo,18,47.21
3988,0,0.35,Bajo,52,17.25
3989,0,0.04,Bajo,29,32.73
3990,0,0.03,Bajo,48,45.26
3991,0,0.06,Bajo,38,21.33
3992,0,0.0,,60,30.83
3993,0,0.08,Bajo,21,41.57
3994,0,0.11,Bajo,17,7.44
3995,0,0.13624768946395563,Bajo,41,39.27
3996,0,0.02,Bajo,51,29.12
3997,0,0.11624768946395563,Bajo,18,44.42
3998,0,0.1,Bajo,57,21.73
3999,0,0.12,Bajo,55,16.13
4000,0,0.03,Bajo,37,24.57
4001,0,0.06,Bajo,60,24.36
4002,1,0.63,Medio,38,27.94
4003,0,0.11,Bajo,12,25.31
4004,1,0.66,Medio,11,9.92
4005,0,0.08,Bajo,48,29.05
4006,0,0.1,Bajo,52,32.32
4007,1,0.69,Medio,49,28.07
4008,0,0.0,,20,32.87
4009,0,0.1,Bajo,9,30.85
4010,0,0.08,Bajo,1,16.18
4011,1,0.16,Bajo,58,26.99
4012,0,0.08,Bajo,3,31.14
4013,0,0.1,Bajo,21,27.63
4014,0,0.1,Bajo,23,15.07
4015,1,0.72,Alto,9,42.23
4016,0,0.01,Bajo,54,20.28
4017,1,0.71,Alto,19,17.58
4018,1,0.3,Bajo,45,30.41
4019,0,0.01,Bajo,55,26.84
4020,0,0.24,Bajo,46,36.01
4021,0,0.14,Bajo,52,38.73
4022,0,0.09,Bajo,19,37.21
4023,0,0.22,Bajo,23,29.98
4024,0,0.02,Bajo,27,35.53
4025,0,0.15,Bajo,27,14.4
4026,1,0.01,Bajo,39,40.94
4027,0,0.02,Bajo,36,25.95
4028,0,0.29,Bajo,12,49.7
4029,0,0.06,Bajo,55,41.25
4030,0,0.04,Bajo,27,28.03
4031,0,0.12,Bajo,46,30.21
4032,0,0.09,Bajo,34,41.84
4033,0,0.29,Bajo,33,7.4
4034,0,0.01,Bajo,28,28.4
4035,0,0.03,Bajo,31,47.01
4036,0,0.07,Bajo,32,38.45
4037,0,0.11,Bajo,50,21.62
4038,1,0.65,Medio,20,33.14
4039,0,0.18,Bajo,40,20.23
4040,0,0.09,Bajo,35,26.59
4041,0,0.03,Bajo,31,33.34
4042,0,0.13,Bajo,58,35.1
4043,0,0.08,Bajo,31,37.29
4044,0,0.13,Bajo,38,42.34
4045,1,0.4,Bajo,22,18.06
4046,0,0.12,Bajo,45,30.24
4047,0,0.52,Medio,41,21.5
4048,0,0.1,Bajo,9,26.01
4049,0,0.04,Bajo,52,22.46
4050,1,0.68,Medio,9,34.99
4051,0,0.08624768946395563,Bajo,15,40.53
4052,1,0.68,Medio,13,41.07
4053,0,0.11,Bajo,22,18.95
4054,1,0.82,Alto,16,28.77
4055,0,0.06,Bajo,32,18.67
4056,1,0.9,Alto,2,18.34
4057,1,0.59,Medio,26,23.38
4058,0,0.18,Bajo,14,33.43
4059,0,0.08,Bajo,59,35.19
4060,0,0.03,Bajo,38,36.54
4061,0,0.05,Bajo,34,35.92
4062,0,0.06,Bajo,8,21.52
4063,1,0.67,Medio,36,41.83
4064,0,0.15,Bajo,21,38.03
4065,1,0.66,Medio,56,25.87
4066,1,0.79,Alto,46,26.25
4067,0,0.05,Bajo,43,23.42
4068,1,0.83,Alto,56,17.08
4069,0,0.18,Bajo,28,36.66
4070,0,0.01,Bajo,46,38.22
4071,0,0.04,Bajo,44,20.74
4072,0,0.16,Bajo,48,17.68
4073,0,0.05,Bajo,6,20.63
4074,0,0.0,,20,31.1
4075,0,0.03,Bajo,31,16.18
4076,0,0.06,Bajo,33,41.28
4077,1,0.7,Medio,44,40.68
4078,0,0.12,Bajo,7,34.24
4079,0,0.07,Bajo,8,38.1
4080,0,0.06,Bajo,9,30.59
4081,0,0.11,Bajo,2,34.65
4082,0,0.18,Bajo,17,17.0
4083,0,0.04,Bajo,52,43.9
4084,1,0.74,Alto,45,25.13
4085,0,0.19,Bajo,37,28.71
4086,0,0.19,Bajo,42,54.87
4087,0,0.06,Bajo,44,27.8
4088,1,0.66,Medio,17,37.39
4089,0,0.09,Bajo,53,35.15
4090,0,0.21,Bajo,38,16.67
4091,0,0.06,Bajo,35,20.0
4092,0,0.01,Bajo,60,50.36
4093,0,0.01,Bajo,47,35.79
4094,0,0.16,Bajo,39,29.83
4095,0,0.08,Bajo,30,24.64
4096,0,0.09,Bajo,6,33.2
4097,0,0.13,Bajo,4,34.15
4098,1,0.64,Medio,51,32.27
4099,0,0.05624768946395564,Bajo,37,40.69
4100,0,0.13,Bajo,35,21.33
4101,1,0.83,Alto,58,19.99
4102,1,0.68,Medio,57,40.43
4103,1,0.59,Medio,9,51.13
4104,0,0.04,Bajo,6,38.43
4105,0,0.06,Bajo,13,42.98
4106,1,0.79,Alto,59,29.25
4107,0,0.05,Bajo,22,32.66
4108,0,0.0,,28,32.53
4109,0,0.01,Bajo,30,29.45
4110,0,0.09,Bajo,52,44.11
4111,0,0.13,Bajo,36,41.16
4112,1,0.73,Alto,2,26.01
4113,0,0.15,Bajo,58,13.54
4114,0,0.41,Medio,36,29.36
4115,0,0.06,Bajo,8,18.45
4116,0,0.13,Bajo,45,30.24
4117,1,0.77,Alto,42,19.24
4118,1,0.72,Alto,50,42.57
4119,0,0.04,Bajo,9,36.84
4120,1,0.84,Alto,1,36.6
4121,0,0.026247689463955635,Bajo,13,40.72
4122,0,0.02,Bajo,50,33.91
4123,0,0.07,Bajo,15,35.47
4124,1,0.25,Bajo,32,44.35
4125,0,0.02,Bajo,34,28.65
4126,0,0.06,Bajo,43,36.05
4127,0,0.03,Bajo,31,19.47
4128,0,0.01,Bajo,14,30.79
4129,0,0.22,Bajo,54,52.59
4130,0,0.03,Bajo,47,38.15
4131,1,0.72,Alto,14,29.14
4132,0,0.03,Bajo,48,32.65
4133,0,0.06,Bajo,55,29.79
4134,0,0.03,Bajo,29,32.32
4135,0,0.25,Bajo,47,26.01
4136,1,0.72,Alto,19,34.95
4137,1,0.68,Medio,27,35.3
4138,1,0.8,Alto,9,30.07
4139,0,0.04,Bajo,37,31.4
4140,0,0.08,Bajo,37,33.41
4141,0,0.31,Bajo,43,24.73
4142,0,0.02,Bajo,28,34.85
4143,1,0.88,Alto,52,37.8
4144,0,0.32,Bajo,57,44.65
4145,0,0.1,Bajo,24,33.18
4146,1,0.77,Alto,28,24.44
4147,0,0.01,Bajo,36,28.97
4148,0,0.11,Bajo,52,18.57
4149,1,0.68,Medio,18,37.27
4150,0,0.23,Bajo,25,9.4
4151,0,0.05,Bajo,35,40.25
4152,0,0.06,Bajo,4,41.45
4153,1,0.8,Alto,14,9.31
4154,0,0.11,Bajo,39,42.75
4155,0,0.09,Bajo,26,40.27
4156,0,0.15,Bajo,8,27.1
4157,0,0.05,Bajo,24,18.08
4158,0,0.04,Bajo,16,21.62
4159,0,0.11,Bajo,20,22.41
4160,0,0.15,Bajo,15,43.16
4161,0,0.01,Bajo,7,25.51
4162,0,0.02,Bajo,58,39.05
4163,0,0.02,Bajo,17,28.76
4164,0,0.24,Bajo,22,3055.08
4165,0,0.08,Bajo,22,14.29
4166,1,0.74,Alto,54,18.53
4167,1,0.66,Medio,12,42.93
4168,0,0.01,Bajo,18,28.44
4169,0,0.06,Bajo,56,33.01
4170,0,0.11,Bajo,46,48.06
4171,0,0.05,Bajo,47,28.72
4172,0,0.08,Bajo,15,28.16
4173,0,0.14,Bajo,37,42.06
4174,0,0.03,Bajo,16,30.12
4175,1,0.72,Alto,5,33.2
4176,0,0.46,Medio,2,39.97
4177,0,0.09,Bajo,52,30.0
4178,0,0.02,Bajo,28,37.88
4179,1,0.76,Alto,57,28.84
4180,0,0.03,Bajo,41,39.81
4181,0,0.03,Bajo,54,34.21
4182,0,0.11,Bajo,27,27.75
4183,0,0.26,Bajo,31,30.74
4184,1,0.76,Alto,41,5.56
4185,0,0.14,Bajo,36,41.94
4186,1,0.15,Bajo,47,17.45
4187,0,0.07,Bajo,43,19.31
4188,1,0.39,Bajo,1,25.62
4189,0,0.06,Bajo,50,12.07
4190,0,0.11,Bajo,29,34.68
4191,0,0.08,Bajo,1,33.61
4192,0,0.58,Medio,8,25.13
4193,0,0.49,Medio,57,23.22
4194,0,0.03,Bajo,16,23.07
4195,1,0.6,Medio,58,36.15
4196,0,0.17,Bajo,28,14.06
4197,0,0.12,Bajo,22,25.91
4198,1,0.71,Alto,18,14.71
4199,0,0.16,Bajo,22,37.69
4200,0,0.1,Bajo,41,26.64
4201,1,0.71,Alto,12,35.47
4202,1,0.44,Medio,19,42.5
4203,0,0.12624768946395562,Bajo,25,42.66
4204,1,0.15,Bajo,50,19.78
4205,0,0.02,Bajo,59,33.09
4206,0,0.06624768946395564,Bajo,5,41.21
4207,0,0.03,Bajo,59,36.96
4208,0,0.19,Bajo,34,37.95
4209,0,0.19,Bajo,39,12.17
4210,0,0.33,Bajo,59,36.81
4211,0,0.1,Bajo,10,22.07
4212,0,0.15,Bajo,47,36.65
4213,0,0.0,,57,36.43
4214,1,0.67,Medio,7,35.9
4215,0,0.01,Bajo,60,28.89
4216,1,0.18624768946395562,Bajo,37,43.16
4217,1,0.66,Medio,47,35.1
4218,0,0.03,Bajo,52,33.22
4219,0,0.09,Bajo,60,20.66
4220,0,0.37,Bajo,52,33.96
4221,1,0.78,Alto,15,49.79
4222,0,0.04,Bajo,42,16.1
4223,0,0.13,Bajo,24,37.3
4224,0,0.06,Bajo,26,38.56
4225,0,0.05,Bajo,26,47.26
4226,0,0.02,Bajo,46,37.26
4227,0,0.05,Bajo,26,30.11
4228,0,0.06,Bajo,58,34.23
4229,0,0.05,Bajo,10,27.32
4230,0,0.1,Bajo,17,42.19
4231,1,0.72,Alto,53,14.51
4232,0,0.07,Bajo,14,25.12
4233,1,0.81,Alto,2,34.46
4234,1,0.74,Alto,48,41.71
4235,0,0.04,Bajo,13,29.86
4236,1,0.08,Bajo,27,22.18
4237,0,0.29,Bajo,9,27.89
4238,1,0.61,Medio,7,26.33
4239,0,0.33,Bajo,48,26.79
4240,1,0.64,Medio,10,25.65
4241,0,0.13,Bajo,56,25.65
4242,0,0.07,Bajo,54,12.84
4243,0,0.06,Bajo,9,33.0
4244,0,0.03,Bajo,22,36.75
4245,0,0.09,Bajo,23,44.98
4246,0,0.13,Bajo,7,38.6
4247,1,0.71,Alto,48,38.09
4248,0,0.08,Bajo,9,32.96
4249,0,0.17,Bajo,27,12.37
4250,0,0.05,Bajo,24,32.8
4251,0,0.06,Bajo,29,31.12
4252,1,0.20624768946395564,Bajo,17,40.3
4253,0,0.08,Bajo,20,35.67
4254,0,0.06,Bajo,7,28.7
4255,0,0.08,Bajo,43,49.58
4256,0,0.06,Bajo,40,38.48
4257,0,0.18,Bajo,7,33.4
4258,0,0.06,Bajo,28,34.55
4259,1,0.14,Bajo,19,30.61
4260,0,0.06,Bajo,20,30.17
4261,1,0.83,Alto,44,8.3
4262,1,0.72,Alto,39,20.85
4263,0,0.06,Bajo,40,24.59
4264,1,0.64,Medio,7,34.51
4265,0,0.11,Bajo,6,13.48
4266,0,0.22,Bajo,25,24.79
4267,0,0.09,Bajo,41,23.51
4268,0,0.07,Bajo,59,31.17
4269,0,0.04,Bajo,13,34.53
4270,0,0.02,Bajo,39,23.54
4271,1,0.68,Medio,40,24.26
4272,1,0.66,Medio,22,23.2
4273,0,0.08,Bajo,49,26.1
4274,0,0.14,Bajo,17,29.49
4275,1,0.64,Medio,48,43.15
4276,1,0.3,Bajo,22,19.88
4277,0,0.09,Bajo,34,47.51
4278,0,0.06,Bajo,8,17.66
4279,1,0.79,Alto,49,39.55
4280,1,0.71,Alto,45,25.24
4281,0,0.12,Bajo,18,20.89
4282,1,0.05,Bajo,24,43.17
4283,0,0.13,Bajo,60,30.82
4284,1,0.76,Alto,54,30.43
4285,0,0.19,Bajo,60,27.23
4286,0,0.24,Bajo,42,24.19
4287,0,0.63,Medio,2,28.23
4288,1,0.67,Medio,2,12.27
4289,0,0.27,Bajo,27,11.46
4290,1,0.34,Bajo,14,33.92
4291,0,0.13,Bajo,48,41.83
4292,0,0.16624768946395563,Bajo,39,43.64
4293,0,0.09,Bajo,53,20.43
4294,0,0.05,Bajo,53,31.93
4295,0,0.13,Bajo,56,8.07
4296,0,0.04,Bajo,12,26.49
4297,0,0.04,Bajo,32,38.24
4298,0,0.24,Bajo,28,29.83
4299,0,0.13,Bajo,55,26.68
4300,0,0.13,Bajo,28,29.87
4301,0,0.14,Bajo,46,42.83
4302,0,0.06,Bajo,25,27.55
4303,0,0.06,Bajo,4,30.73
4304,0,0.15,Bajo,26,45.19
4305,0,0.08,Bajo,36,27.72
4306,0,0.06,Bajo,50,13.63
4307,0,0.05,Bajo,3,43.68
4308,0,0.14,Bajo,1,40.16
4309,1,0.76,Alto,17,7.83
4310,1,0.6,Medio,7,28.7
4311,0,0.02,Bajo,48,29.78
4312,0,0.05,Bajo,5,43.69
4313,0,0.05,Bajo,19,29.86
4314,1,0.66,Medio,39,31.66
4315,0,0.05,Bajo,46,31.97
4316,1,0.72,Alto,34,25.34
4317,0,0.08,Bajo,35,42.97
4318,0,0.04,Bajo,49,22.08
4319,0,0.04,Bajo,16,25.15
4320,0,0.04,Bajo,40,29.94
4321,0,0.06,Bajo,50,16.62
4322,0,0.09624768946395562,Bajo,47,47.65
4323,1,0.72,Alto,39,29.99
4324,1,0.77,Alto,27,38.25
4325,0,0.09,Bajo,41,20.43
4326,0,0.11,Bajo,38,37.12
4327,1,0.69,Medio,50,37.97
4328,0,0.01,Bajo,50,39.41
4329,0,0.17624768946395564,Bajo,25,49.05
4330,0,0.07,Bajo,26,24.42
4331,0,0.03,Bajo,56,28.13
4332,1,0.71,Alto,14,21.55
4333,0,0.05,Bajo,14,29.04
4334,0,0.04,Bajo,14,36.64
4335,0,0.1,Bajo,25,36.1
4336,0,0.03,Bajo,36,46.41
4337,1,0.66,Medio,4,34.9
4338,0,0.08,Bajo,47,30.01
4339,0,0.53,Medio,15,19.08
4340,1,0.69,Medio,32,38.66
4341,0,0.12,Bajo,18,28.44
4342,0,0.2,Bajo,14,38.89
4343,0,0.06,Bajo,58,25.75
4344,0,0.10624768946395563,Bajo,1,42.01
4345,0,0.03,Bajo,42,33.86
4346,0,0.05,Bajo,20,39.92
4347,0,0.05,Bajo,10,33.86
4348,0,0.24,Bajo,10,20.75
4349,0,0.04,Bajo,59,26.35
4350,0,0.16,Bajo,24,17.2
4351,0,0.1,Bajo,34,31.85
4352,1,0.63,Medio,28,15.37
4353,1,0.71,Alto,27,32.94
4354,0,0.06,Bajo,40,16.2
4355,1,0.82,Alto,1,38.1
4356,0,0.03,Bajo,33,18.96
4357,0,0.33,Bajo,4,20.46
4358,1,0.69,Medio,7,43.72
4359,0,0.33,Bajo,9,33.2
4360,0,0.11,Bajo,16,38.46
4361,0,0.14,Bajo,5,19.95
4362,0,0.11,Bajo,34,39.62
4363,0,0.05,Bajo,60,28.63
4364,0,0.01,Bajo,23,31.18
4365,0,0.1,Bajo,43,44.9
4366,0,0.04,Bajo,50,18.37
4367,0,0.04,Bajo,25,39.13
4368,0,0.03,Bajo,57,33.85
4369,0,0.01,Bajo,51,27.87
4370,0,0.1,Bajo,13,19.06
4371,1,0.04,Bajo,24,27.76
4372,0,0.25,Bajo,11,21.82
4373,0,0.19,Bajo,52,41.87
4374,1,0.03,Bajo,51,30.92
4375,1,0.71,Alto,17,23.23
4376,0,0.03,Bajo,37,15.62
4377,0,0.04,Bajo,13,25.37
4378,0,0.06624768946395564,Bajo,27,42.36
4379,0,0.02,Bajo,20,31.11
4380,0,0.06,Bajo,33,28.2
4381,0,0.15,Bajo,42,46.99
4382,0,0.02,Bajo,32,25.85
4383,0,0.03,Bajo,8,21.92
4384,0,0.17,Bajo,56,34.04
4385,1,0.64,Medio,29,34.2
4386,1,0.07,Bajo,40,24.13
4387,0,0.07,Bajo,19,22.02
4388,0,0.04,Bajo,6,44.47
4389,1,0.64,Medio,44,25.67
4390,0,0.06,Bajo,60,15.48
4391,0,0.06,Bajo,39,31.93
4392,0,0.11624768946395563,Bajo,48,38.95
4393,0,0.04,Bajo,41,28.09
4394,0,0.01,Bajo,21,35.37
4395,1,0.7,Medio,57,19.53
4396,0,0.03,Bajo,22,36.28
4397,1,0.21,Bajo,42,20.45
4398,0,0.04,Bajo,10,33.05
4399,0,0.15,Bajo,10,37.68
4400,0,0.02,Bajo,52,30.99
4401,0,0.05,Bajo,29,17.65
4402,0,0.12,Bajo,16,18.08
4403,1,0.7562476894639556,Alto,1,45.93
4404,0,0.04,Bajo,17,22.32
4405,0,0.04,Bajo,30,37.65
4406,0,0.02,Bajo,26,31.18
4407,1,0.68,Medio,53,19.96
4408,0,0.1,Bajo,46,24.67
4409,0,0.11624768946395563,Bajo,19,47.0
4410,0,0.4062476894639556,Medio,53,64.9
4411,0,0.03,Bajo,21,26.83
4412,0,0.02,Bajo,17,26.14
4413,1,0.75,Alto,46,13.62
4414,0,0.07,Bajo,40,13.5
4415,0,0.16,Bajo,21,21.43
4416,1,0.71,Alto,53,25.55
4417,1,0.69,Medio,41,29.75
4418,0,0.04,Bajo,40,36.9
4419,0,0.04,Bajo,45,32.21
4420,1,0.7,Medio,49,37.07
4421,0,0.31,Bajo,19,23.86
4422,1,0.19,Bajo,60,29.29
4423,0,0.05,Bajo,7,26.36
4424,0,0.1,Bajo,17,17.33
4425,1,0.72,Alto,1,10.26
4426,1,0.76,Alto,37,23.31
4427,1,0.86,Alto,57,5.19
4428,0,0.15,Bajo,6,18.67
4429,0,0.08,Bajo,26,35.45
4430,0,0.22,Bajo,2,31.8
4431,1,0.8,Alto,59,30.21
4432,0,0.02,Bajo,32,41.81
4433,1,0.76,Alto,57,22.72
4434,0,0.01,Bajo,48,36.82
4435,0,0.2,Bajo,54,21.93
4436,0,0.05,Bajo,5,32.77
4437,0,0.01,Bajo,37,31.54
4438,0,0.02,Bajo,31,32.08
4439,1,0.43,Medio,12,26.13
4440,0,0.06,Bajo,35,33.19
4441,0,0.01,Bajo,30,33.98
4442,1,0.82,Alto,48,15.69
4443,1,0.26,Bajo,6,38.48
4444,0,0.07,Bajo,15,17.64
4445,0,0.1,Bajo,15,21.23
4446,0,0.04,Bajo,16,32.42
4447,0,0.09,Bajo,20,35.98
4448,0,0.03,Bajo,13,32.2
4449,0,0.03,Bajo,44,33.26
4450,0,0.28,Bajo,42,18.63
4451,1,0.86,Alto,46,24.76
4452,1,0.41,Medio,31,9.5
4453,1,0.78,Alto,34,20.81
4454,1,0.06,Bajo,29,16.58
4455,0,0.13,Bajo,3,30.13
4456,0,0.04624768946395564,Bajo,9,53.56
4457,0,0.16,Bajo,11,37.6
4458,1,0.77,Alto,11,7.55
4459,0,0.21,Bajo,25,14.82
4460,0,0.09,Bajo,22,17.01
4461,1,0.64,Medio,42,12.45
4462,0,0.05,Bajo,58,27.18
4463,1,0.67,Medio,46,32.29
4464,0,0.07,Bajo,9,17.07
4465,0,0.1,Bajo,20,27.77
4466,0,0.04,Bajo,59,32.2
4467,0,0.4,Bajo,21,36.99
4468,0,0.05,Bajo,10,31.56
4469,0,0.07,Bajo,22,33.3
4470,0,0.08,Bajo,29,29.63
4471,1,0.69,Medio,9,19.86
4472,0,0.08,Bajo,5,22.04
4473,0,0.05,Bajo,40,16.77
4474,1,0.62,Medio,11,44.99
4475,0,0.21,Bajo,1,15.31
4476,0,0.09,Bajo,53,39.52
4477,0,0.15,Bajo,42,15.41
4478,0,0.12,Bajo,1,37.67
4479,0,0.05,Bajo,58,39.72
4480,0,0.13,Bajo,54,41.52
4481,0,0.0,,39,19.59
4482,0,0.21,Bajo,60,31.64
4483,1,0.64,Medio,46,23.99
4484,0,0.08,Bajo,5,21.13
4485,1,0.75,Alto,49,30.44
4486,0,0.29,Bajo,22,38.14
4487,1,0.74,Alto,26,24.05
4488,1,0.67,Medio,53,33.29
4489,0,0.07,Bajo,6,20.92
4490,1,0.84,Alto,32,19.57
4491,0,0.05,Bajo,48,26.76
4492,0,0.02,Bajo,11,27.36
4493,0,0.03,Bajo,10,36.68
4494,1,0.69,Medio,47,17.48
4495,1,0.05,Bajo,39,51.59
4496,0,0.26,Bajo,55,12.08
4497,0,0.1,Bajo,34,32.28
4498,0,0.02,Bajo,31,27.15
4499,0,0.11,Bajo,12,23.52
4500,0,0.06,Bajo,51,28.25
4501,0,0.04,Bajo,44,36.72
4502,0,0.06,Bajo,16,38.28
4503,1,0.07,Bajo,38,27.82
4504,0,0.08,Bajo,3,33.32
4505,1,0.41,Medio,2,16.7
4506,0,0.06,Bajo,52,28.16
4507,1,0.6,Medio,5,33.94
4508,0,0.21,Bajo,11,7.17
4509,0,0.06,Bajo,58,30.81
4510,0,0.02,Bajo,25,28.32
